,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
38427,1,1,4.2,2930,12,27,1519,1000.0,9062
38428,1,1,4.4,493,81,10,1761,1900.0,9062
38429,1,1,4.5,1418,12,28,814,1700.0,9062
38430,0,1,4.3,671,70,27,1571,2000.0,9062
38431,0,1,4.5,1204,8,27,1673,1100.0,9062
38432,0,1,4.3,2698,8,10,1127,1300.0,9062
38433,1,0,4.3,2151,70,27,411,600.0,9062
38434,1,0,0.0,0,52,27,441,800.0,9062
38435,0,0,4.5,3589,81,19,584,900.0,9062
38436,0,1,4.4,211,70,10,195,1200.0,9062
38437,1,1,4.4,721,52,29,11,1700.0,5434
38438,1,1,4.1,864,70,27,2437,1400.0,9062
38439,0,0,4.3,1720,12,60,1116,1300.0,9062
38440,0,1,4.1,1730,12,19,647,1000.0,9062
38441,0,0,4.4,2645,12,19,577,600.0,9062
38442,0,1,4.3,688,71,49,1241,2500.0,9062
38443,0,1,4.3,531,78,27,1571,1400.0,9062
38444,1,0,3.9,376,52,90,1756,200.0,626
38445,0,1,4.5,302,52,27,1513,1500.0,9062
38446,0,0,4.3,1189,70,27,814,550.0,9062
38447,1,0,4.4,2131,8,27,2174,750.0,3835
38448,0,1,4.2,221,52,76,1089,1000.0,9062
38449,0,1,4.2,254,8,73,42,1500.0,9062
38450,0,0,4.3,696,52,49,1248,3000.0,9062
38451,0,1,3.8,51,52,27,247,1500.0,9062
38452,0,1,4.2,477,70,60,1389,3000.0,9062
38453,0,0,4.3,2264,12,10,1396,1100.0,9062
38454,1,0,4.0,785,12,27,55,650.0,9062
38455,0,1,4.3,299,81,10,1728,1200.0,9062
38456,0,1,4.1,568,52,29,2108,2500.0,9062
38457,0,1,4.4,193,52,49,1721,2000.0,9062
38458,0,0,4.1,491,66,27,2547,600.0,9062
38459,1,1,4.2,2286,81,28,1251,1400.0,7418
38460,0,0,4.2,1330,12,73,1097,1100.0,9062
38461,0,1,4.4,516,66,49,2709,3200.0,9062
38462,1,0,4.2,3569,12,19,737,650.0,1224
38463,1,1,4.3,968,12,19,646,750.0,9062
38464,1,1,4.4,219,81,27,2431,850.0,9062
38465,1,1,4.5,871,52,27,231,1800.0,9062
38466,0,0,4.1,538,14,27,2553,500.0,9062
38467,0,1,4.1,342,66,49,1555,2500.0,9062
38468,1,1,4.0,938,12,28,28,1000.0,4118
38469,1,0,4.0,55,8,27,1577,1500.0,10
38470,1,1,4.4,719,71,27,1709,1000.0,9062
38471,0,1,4.4,127,71,27,814,1200.0,9062
38472,0,1,4.3,620,70,49,2069,3400.0,9062
38473,0,0,4.0,53,71,49,215,2000.0,9062
38474,0,1,4.1,101,70,73,1057,1000.0,9062
38475,1,1,4.2,856,12,27,2437,1400.0,9062
38476,0,1,4.3,361,71,49,2141,3500.0,9062
38477,1,1,4.3,74,8,27,2448,700.0,9048
38478,1,1,4.2,404,8,10,1406,1600.0,1870
38479,0,0,4.2,2028,78,33,33,1200.0,9062
38480,0,0,4.3,72,70,19,759,400.0,9062
38481,0,0,4.3,792,12,22,731,900.0,9062
38482,1,0,4.1,1131,8,27,18,1500.0,9062
38483,0,1,3.9,684,12,28,2481,1200.0,9062
38484,0,0,4.1,787,70,27,2142,800.0,9062
38485,0,1,4.2,546,52,33,2179,1500.0,9062
38486,0,1,4.3,330,71,27,2012,1200.0,9062
38487,0,1,4.3,237,71,49,1571,4000.0,9062
38488,0,0,3.9,168,79,27,1892,500.0,9062
38489,0,1,4.0,178,12,27,1818,1300.0,9062
38490,1,0,4.1,117,71,19,250,700.0,1383
38491,0,1,4.1,275,70,50,1818,4000.0,9062
38492,0,1,4.4,309,66,49,2200,4000.0,9062
38493,1,1,4.2,354,71,27,2458,1200.0,3974
38494,0,1,4.0,930,8,27,2344,800.0,9062
38495,1,1,4.1,456,12,27,1818,600.0,5989
38496,0,1,4.1,557,8,76,1389,1100.0,9062
38497,0,0,3.9,23,71,8,1389,2000.0,9062
38498,0,0,3.9,951,8,73,1892,1100.0,9062
38499,0,0,4.0,434,70,8,1946,1000.0,9062
38500,1,0,4.0,166,71,28,1818,1700.0,4923
38501,1,0,4.1,1214,8,8,1056,2000.0,2624
38502,1,1,4.3,569,78,27,915,1200.0,6456
38503,1,0,4.3,327,12,27,2141,800.0,9062
38504,1,1,4.4,232,52,10,190,2000.0,7622
38505,0,1,4.3,454,52,49,893,3000.0,9062
38506,0,0,4.2,38,71,8,1412,2000.0,9062
38507,0,0,4.3,539,12,27,1815,800.0,9062
38508,0,1,3.9,312,70,49,2105,2000.0,9062
38509,0,1,4.3,430,70,50,814,3500.0,9062
38510,1,0,4.0,114,52,27,1521,1000.0,6242
38511,1,1,4.0,190,79,28,2126,1300.0,7366
38512,1,0,4.1,481,12,19,593,700.0,691
38513,1,0,4.0,362,70,27,986,1000.0,2506
38514,1,0,2.8,110,78,27,999,500.0,3227
38515,1,0,4.2,175,14,27,1813,800.0,2574
38516,0,1,4.1,611,52,36,1007,2800.0,9062
38517,0,1,4.0,116,66,60,1007,2500.0,9062
38518,1,0,4.3,1135,28,19,708,800.0,8301
38519,1,0,3.9,206,81,27,1946,500.0,6453
38520,0,0,4.0,27,8,19,577,450.0,9062
38521,0,0,3.8,621,52,60,1977,3000.0,9062
38522,0,1,3.9,300,78,19,733,750.0,9062
38523,1,0,3.9,366,70,27,1990,800.0,2175
38524,0,0,4.2,50,71,19,577,300.0,9062
38525,1,0,3.6,17,8,27,1711,800.0,8400
38526,1,0,3.6,96,28,22,626,650.0,6720
38527,0,1,4.1,338,52,28,1649,1800.0,9062
38528,1,0,3.9,227,12,27,2099,950.0,7177
38529,1,0,3.9,86,66,10,1132,1500.0,9062
38530,0,1,4.2,178,71,49,1007,3000.0,9062
38531,1,0,4.2,1770,81,27,1008,750.0,1107
38532,1,0,3.9,388,8,27,2322,750.0,8665
38533,0,0,2.0,397,8,60,1389,1500.0,9062
38534,1,1,4.1,300,71,27,1432,1000.0,830
38535,0,1,3.9,747,12,73,1398,1500.0,9062
38536,1,0,4.1,54,70,27,1461,550.0,9062
38537,1,0,4.1,118,52,20,598,500.0,2924
38538,1,0,4.0,111,79,27,1982,700.0,5716
38539,0,0,4.2,620,8,19,622,500.0,9062
38540,0,0,3.9,190,81,8,1389,600.0,9062
38541,0,0,4.0,227,70,27,2239,700.0,9062
38542,1,0,3.7,280,8,27,2003,800.0,6143
38543,0,0,3.8,32,71,78,521,350.0,9062
38544,1,0,3.7,110,79,27,1789,700.0,9062
38545,1,0,3.5,12,8,27,1707,650.0,2048
38546,1,1,3.8,203,71,27,1982,1200.0,714
38547,0,0,2.7,406,52,73,1892,1000.0,9062
38548,0,0,4.2,700,81,78,2455,300.0,9062
38549,1,0,4.3,129,8,27,2680,700.0,7194
38550,1,0,4.0,32,8,78,1471,300.0,9062
38551,1,0,3.5,13,78,78,1818,300.0,103
38552,1,0,3.9,158,28,27,984,1300.0,7500
38553,0,0,3.2,22,78,27,2484,450.0,9062
38554,0,0,3.9,234,50,10,1552,1000.0,9062
38555,1,0,3.6,83,78,27,1892,500.0,7880
38556,1,1,3.8,200,52,27,1535,1600.0,9062
38557,1,0,2.9,75,78,27,1818,500.0,8233
38558,1,0,3.4,9,79,19,577,300.0,9062
38559,0,1,3.8,110,66,27,2511,1600.0,9062
38560,0,1,4.1,274,52,49,1550,3000.0,9062
38561,1,0,3.7,43,66,27,972,900.0,2120
38562,0,0,3.8,22,79,78,1906,350.0,9062
38563,0,0,3.6,62,79,27,2218,450.0,9062
38564,1,0,4.1,118,71,27,1024,1000.0,7997
38565,0,0,2.5,433,14,27,972,650.0,9062
38566,0,0,4.0,102,71,27,814,550.0,9062
38567,1,0,3.8,75,8,19,590,650.0,8519
38568,0,1,4.0,76,66,49,2141,2800.0,9062
38569,0,0,2.8,254,28,27,1892,1000.0,9062
38570,0,0,3.7,297,70,73,2034,1000.0,9062
38571,0,0,4.1,28,70,27,343,2000.0,9062
38572,0,0,4.0,93,70,60,1389,2000.0,9062
38573,0,0,3.6,45,70,60,1389,1700.0,9062
38574,0,0,4.0,31,71,19,577,800.0,9062
38575,1,0,3.4,33,78,27,2006,550.0,6613
38576,1,0,2.9,50,8,78,2553,350.0,3418
38577,1,0,3.9,185,78,27,2570,400.0,7572
38578,1,0,3.8,59,14,88,1342,300.0,536
38579,0,1,4.0,195,52,61,2134,3000.0,9062
38580,0,1,3.8,73,78,8,1132,1200.0,9062
38581,0,0,4.1,116,52,49,45,3000.0,9062
38582,0,0,4.0,165,8,78,998,400.0,9062
38583,1,0,3.6,41,8,27,1616,500.0,8711
38584,1,0,3.8,68,12,15,801,500.0,3173
38585,0,0,2.8,132,8,27,2249,650.0,9062
38586,0,0,3.9,135,81,27,1537,800.0,9062
38587,0,0,4.1,171,52,49,814,2500.0,9062
38588,1,0,2.6,310,78,27,1804,700.0,6265
38589,1,0,3.6,44,8,59,1818,300.0,7080
38590,1,0,3.9,75,71,78,2117,500.0,2596
38591,0,0,3.9,90,81,27,2164,1400.0,9062
38592,1,0,2.8,302,14,27,403,500.0,7411
38593,0,0,3.3,6,81,27,2466,450.0,9062
38594,1,0,3.4,122,70,19,611,600.0,359
38595,1,0,3.6,118,71,27,814,500.0,1914
38596,0,1,3.9,316,52,19,668,800.0,9062
38597,0,0,3.7,35,78,19,577,300.0,9062
38598,0,0,3.7,53,71,27,2555,600.0,9062
38599,1,0,3.8,265,71,27,979,850.0,8499
38600,0,0,3.4,4,8,27,996,600.0,9062
38601,1,1,4.0,1024,8,27,2166,700.0,3309
38602,1,0,3.3,262,78,27,1892,500.0,7789
38603,0,1,4.0,102,70,27,1818,1900.0,9062
38604,0,0,3.0,108,52,27,2042,800.0,9062
38605,0,0,3.7,145,71,29,917,1000.0,9062
38606,0,0,3.0,11,12,19,706,700.0,9062
38607,0,0,3.7,16,52,19,577,250.0,9062
38608,0,0,3.9,122,8,27,1574,500.0,9062
38609,1,1,3.9,96,8,28,1807,1300.0,7689
38610,0,0,3.3,4,81,27,1839,1000.0,9062
38611,0,0,4.1,259,52,28,1056,300.0,9062
38612,0,1,4.2,260,52,28,2687,1500.0,9062
38613,0,0,3.5,29,71,8,1410,2200.0,9062
38614,0,0,3.4,6,70,27,2597,800.0,9062
38615,1,0,4.0,134,70,17,1264,250.0,754
38616,1,0,3.5,13,8,27,1123,600.0,6278
38617,0,1,3.9,36,8,27,1112,1500.0,9062
38618,0,0,2.7,26,78,27,2487,600.0,9062
38619,0,0,2.9,31,78,27,1101,1000.0,9062
38620,1,0,3.7,46,66,27,2455,1000.0,5312
38621,0,1,3.9,105,8,27,936,1000.0,9062
38622,0,0,3.0,31,52,27,1892,1000.0,9062
38623,0,0,3.8,23,28,27,2233,800.0,9062
38624,0,0,2.9,24,8,10,311,1900.0,9062
38625,0,0,3.7,57,81,27,1892,700.0,9062
38626,0,0,2.8,46,8,19,663,700.0,9062
38627,0,0,3.8,67,71,27,2455,500.0,9062
38628,0,0,3.5,14,70,8,1956,800.0,9062
38629,0,0,3.0,4,8,27,1818,700.0,9062
38630,0,1,4.3,165,71,49,1567,3000.0,9062
38631,0,1,3.8,52,28,27,1182,1100.0,9062
38632,0,0,3.7,125,8,27,893,600.0,9062
38633,0,0,0.0,0,78,78,2553,250.0,9062
38634,0,0,3.4,5,8,59,2660,150.0,9062
38635,1,0,3.0,20,8,78,1633,400.0,1916
38636,1,0,2.8,20,8,27,1892,550.0,9062
38637,0,0,4.0,209,70,27,893,500.0,9062
38638,0,0,3.6,11,79,8,2547,700.0,9062
38639,0,0,3.8,151,12,27,1007,800.0,9062
38640,0,0,3.7,50,78,19,718,550.0,9062
38641,0,0,3.5,140,12,27,1818,600.0,9062
38642,0,0,0.0,0,71,78,1915,300.0,9062
38643,0,0,0.0,0,78,78,2009,300.0,9062
38644,0,0,0.0,0,70,27,1892,700.0,9062
38645,0,0,3.7,68,8,27,2547,500.0,9062
38646,0,0,3.2,7,8,19,577,600.0,9062
38647,0,0,0.0,0,70,27,2466,600.0,9062
38648,0,1,3.6,278,81,28,77,800.0,9062
38649,0,0,3.1,16,28,27,2042,1100.0,9062
38650,0,0,3.7,34,70,27,942,2000.0,9062
38651,0,0,3.3,13,71,27,1892,600.0,9062
38652,0,0,1.8,225,12,27,2042,1200.0,9062
38653,0,0,3.5,10,8,27,1941,700.0,9062
38654,0,0,3.9,42,8,27,998,500.0,9062
38655,0,0,2.9,46,78,27,2578,550.0,9062
38656,0,0,3.1,17,79,27,1805,550.0,9062
38657,0,0,3.3,6,66,27,2218,650.0,9062
38658,0,0,3.3,6,14,19,577,400.0,9062
38659,0,1,0.0,0,8,76,2045,1100.0,9062
38660,1,1,3.8,195,81,27,473,800.0,8914
38661,0,0,3.9,119,28,28,2441,800.0,9062
38662,0,0,3.3,7,79,65,2455,150.0,9062
38663,0,0,3.7,11,81,60,2034,1200.0,9062
38664,0,0,3.8,52,71,27,2054,1200.0,9062
38665,0,0,3.4,10,71,27,1930,700.0,9062
38666,0,0,3.5,11,78,78,1540,300.0,9062
38667,0,0,3.4,6,78,78,445,400.0,9062
38668,0,0,3.7,32,14,27,2086,800.0,9062
38669,0,1,3.7,44,66,8,1413,2800.0,9062
38670,0,0,2.3,48,70,27,1649,600.0,9062
38671,0,0,3.4,5,66,28,1389,1500.0,9062
38672,0,0,3.3,4,70,8,905,1000.0,9062
38673,0,0,3.2,9,14,27,1818,450.0,9062
38674,0,0,3.2,5,66,27,2200,700.0,9062
38675,0,0,3.7,15,70,28,1930,2000.0,9062
38676,0,0,0.0,0,70,19,2199,200.0,9062
38677,0,0,0.0,0,71,78,461,150.0,9062
38678,0,0,3.4,10,52,78,1915,350.0,9062
38679,0,0,3.2,10,52,19,577,400.0,9062
38680,0,0,0.0,0,79,65,2455,100.0,9062
38681,0,0,3.3,13,70,27,1892,750.0,9062
38682,0,0,3.4,12,70,49,2619,4000.0,9062
38683,0,0,3.3,7,12,27,2249,1000.0,9062
38684,0,0,3.3,9,70,19,577,400.0,9062
38685,0,0,3.4,8,71,78,1892,350.0,9062
38686,0,0,3.5,58,66,27,989,900.0,9062
38687,0,0,3.3,4,8,27,1273,1200.0,9062
38688,0,0,0.0,0,71,78,1892,300.0,9062
38689,0,0,0.0,0,78,66,529,300.0,9062
38690,0,0,0.0,0,71,78,2466,350.0,9062
38691,0,0,0.0,0,14,27,2280,700.0,9062
38692,0,0,0.0,0,78,19,10,400.0,9062
38693,1,0,3.2,5,14,78,1641,300.0,9062
38694,1,0,3.9,212,8,27,2332,800.0,4232
38695,1,0,3.8,261,52,19,577,700.0,1616
38696,1,0,3.6,53,12,27,1945,600.0,3734
38697,0,0,3.3,11,8,78,2566,400.0,9062
38698,0,0,2.6,26,70,78,881,400.0,9062
38699,0,0,3.7,82,52,49,1513,2500.0,9062
38700,0,0,3.6,104,8,19,668,800.0,9062
38701,1,0,3.1,23,8,27,2434,700.0,8850
38702,0,0,4.1,129,52,29,1051,300.0,9062
38703,0,0,3.6,12,66,19,800,800.0,9062
38704,0,0,4.1,121,71,27,1892,600.0,9062
38705,1,1,2.2,409,52,27,1733,1000.0,8642
38706,0,0,0.0,0,52,27,2553,800.0,9062
38707,1,0,4.0,1084,8,82,1207,550.0,50
38708,0,0,4.4,178,71,78,2183,250.0,9062
38709,1,0,4.4,227,52,78,550,700.0,9062
38710,0,0,4.1,362,71,78,1859,400.0,9062
38711,0,0,3.4,225,14,78,2646,300.0,9062
38712,0,0,3.9,84,12,78,814,500.0,9062
38713,0,0,4.0,1223,12,78,2455,200.0,9062
38714,1,0,4.1,45,12,40,1217,300.0,5536
38715,0,0,4.1,274,71,78,2455,150.0,9062
38716,0,0,4.0,1460,52,43,1214,450.0,9062
38717,1,0,3.9,35,8,78,1735,600.0,1671
38718,1,1,4.1,106,12,78,1818,300.0,11
38719,1,0,4.3,288,81,78,554,500.0,7597
38720,0,0,4.0,106,71,78,109,300.0,9062
38721,1,0,4.1,161,81,78,2280,300.0,9062
38722,1,0,4.0,101,81,78,1587,150.0,5862
38723,0,0,4.0,90,28,78,2509,300.0,9062
38724,1,0,3.8,18,52,78,2455,200.0,9062
38725,0,0,4.0,47,71,78,2699,250.0,9062
38726,1,0,3.8,199,8,78,554,450.0,4715
38727,1,0,0.0,0,14,43,1204,600.0,5617
38728,0,0,2.7,77,52,78,1946,500.0,9062
38729,0,0,3.9,77,14,78,2455,150.0,9062
38730,0,0,3.6,53,71,6,281,300.0,9062
38731,0,0,3.8,51,66,78,2620,150.0,9062
38732,1,0,3.9,653,14,78,555,600.0,6013
38733,1,0,4.0,789,71,78,133,400.0,1708
38734,1,0,3.9,113,78,78,1352,250.0,467
38735,1,0,3.8,19,8,78,852,200.0,2198
38736,1,0,4.1,79,14,80,1359,350.0,7535
38737,1,0,3.8,122,52,78,2322,400.0,5607
38738,1,0,3.8,106,70,78,2484,200.0,8273
38739,1,0,3.6,112,71,78,1611,500.0,8855
38740,1,0,3.2,5,52,78,1892,450.0,2750
38741,1,0,3.7,49,14,78,403,250.0,3539
38742,1,1,3.2,60,81,78,1345,400.0,1975
38743,1,0,3.9,65,8,79,1261,250.0,9062
38744,0,0,3.0,33,14,78,2495,400.0,9062
38745,0,0,2.8,93,14,78,1277,500.0,9062
38746,0,0,4.1,341,8,78,2698,300.0,9062
38747,1,0,3.9,56,81,78,445,400.0,2156
38748,1,0,3.6,79,70,78,2466,500.0,9062
38749,0,0,3.7,14,71,6,281,300.0,9062
38750,0,0,3.6,26,79,78,403,300.0,9062
38751,0,0,3.7,95,12,78,1254,500.0,9062
38752,1,0,3.6,124,8,57,2699,400.0,8950
38753,0,0,3.9,76,52,78,2455,200.0,9062
38754,0,0,3.7,24,71,78,481,500.0,9062
38755,0,0,3.6,19,70,78,2620,200.0,9062
38756,0,0,3.6,8,8,78,1042,800.0,9062
38757,1,0,3.5,33,78,6,260,400.0,9062
38758,1,0,3.9,58,52,40,1192,600.0,8981
38759,0,0,3.3,5,78,78,2455,300.0,9062
38760,1,0,3.4,70,70,78,403,400.0,9062
38761,1,0,3.5,75,8,78,818,500.0,7802
38762,0,0,3.6,37,79,78,2602,250.0,9062
38763,0,0,3.1,7,71,78,2553,300.0,9062
38764,0,0,3.6,16,8,53,65,900.0,9062
38765,0,0,3.1,32,8,78,1658,200.0,9062
38766,1,0,3.4,63,12,78,461,400.0,5987
38767,1,0,2.9,25,70,78,2644,300.0,9062
38768,1,0,3.5,58,78,78,1254,300.0,1986
38769,0,0,0.0,0,78,78,2547,200.0,9062
38770,1,0,3.0,165,12,78,1275,350.0,9062
38771,1,0,3.8,169,78,78,2200,250.0,9062
38772,0,0,3.3,4,71,78,1818,200.0,9062
38773,1,0,3.9,456,70,78,467,400.0,2588
38774,0,0,2.9,18,79,78,2009,400.0,9062
38775,0,0,3.3,9,78,78,403,300.0,9062
38776,1,0,3.3,37,79,78,1892,350.0,2176
38777,1,0,3.9,252,70,78,1875,500.0,9062
38778,0,0,3.4,60,12,78,2568,250.0,9062
38779,0,0,3.3,11,8,78,2623,200.0,9062
38780,1,0,3.4,9,78,78,2455,150.0,9062
38781,0,0,3.7,15,79,78,2455,150.0,9062
38782,0,0,3.4,11,79,78,1818,200.0,9062
38783,0,0,0.0,0,52,78,461,250.0,9062
38784,1,0,4.2,94,8,78,2484,300.0,9062
38785,1,0,3.5,21,28,78,2484,200.0,9062
38786,0,0,3.7,163,81,78,403,300.0,9062
38787,0,0,3.2,7,79,78,1892,200.0,9062
38788,1,0,3.4,25,50,78,1363,350.0,6559
38789,1,0,3.1,7,8,78,1254,500.0,3232
38790,1,0,3.3,19,8,78,2660,300.0,2450
38791,1,0,3.2,5,79,78,2455,300.0,9062
38792,1,0,3.7,24,8,40,1496,250.0,5500
38793,0,0,3.1,23,52,78,2626,300.0,9062
38794,0,0,3.3,4,78,78,2455,250.0,9062
38795,0,0,0.0,0,79,78,2455,100.0,9062
38796,0,0,0.0,0,79,78,1818,200.0,9062
38797,0,0,0.0,0,79,78,403,200.0,9062
38798,0,0,0.0,0,71,78,2070,300.0,9062
38799,0,0,0.0,0,70,78,1818,450.0,9062
38800,0,0,0.0,0,79,78,2547,400.0,9062
38801,0,0,0.0,0,78,78,403,350.0,9062
38802,0,0,0.0,0,78,78,2455,250.0,9062
38803,0,0,0.0,0,8,78,863,300.0,9062
38804,0,0,0.0,0,8,78,397,200.0,9062
38805,0,0,0.0,0,8,78,2455,300.0,9062
38806,0,0,0.0,0,79,78,2553,350.0,9062
38807,0,0,0.0,0,79,78,1859,300.0,9062
38808,0,0,0.0,0,52,78,1380,150.0,9062
38809,0,0,0.0,0,52,78,2455,300.0,9062
38810,0,0,0.0,0,78,78,2465,100.0,9062
38811,0,0,0.0,0,8,78,2392,300.0,9062
38812,0,0,0.0,0,79,78,1818,150.0,9062
38813,0,0,3.1,7,8,78,1818,150.0,9062
38814,0,0,3.2,4,79,78,2455,200.0,9062
38815,1,0,0.0,0,78,78,2495,300.0,9062
38816,1,0,0.0,0,79,78,1966,300.0,9062
38817,0,0,3.3,6,52,78,2137,300.0,9062
38818,0,0,4.1,399,79,78,1854,300.0,9062
38819,0,0,0.0,0,79,78,2492,200.0,9062
38820,0,0,0.0,0,79,78,2529,200.0,9062
38821,0,0,0.0,0,79,78,2070,200.0,9062
38822,0,0,0.0,0,79,78,2568,200.0,9062
38823,1,0,0.0,0,8,78,2355,250.0,2460
38824,0,0,0.0,0,71,78,2070,300.0,9062
38825,0,0,0.0,0,79,78,1818,100.0,9062
38826,0,0,0.0,0,71,78,1295,200.0,9062
38827,0,0,0.0,0,71,78,2286,200.0,9062
38828,0,0,0.0,0,79,78,403,250.0,9062
38829,0,0,0.0,0,14,78,2455,150.0,9062
38830,0,0,0.0,0,52,78,2641,300.0,9062
38831,0,0,0.0,0,79,78,2079,600.0,9062
38832,0,0,0.0,0,78,78,814,300.0,9062
38833,0,0,0.0,0,78,78,1915,300.0,9062
38834,0,0,0.0,0,8,78,1616,300.0,9062
38835,0,0,0.0,0,78,78,2505,150.0,9062
38836,0,0,0.0,0,79,78,1859,200.0,9062
38837,0,0,0.0,0,79,78,1915,300.0,9062
38838,1,0,0.0,0,8,57,2322,400.0,5578
38839,0,0,3.0,22,81,78,2660,200.0,9062
38840,0,0,3.5,17,14,78,2455,100.0,9062
38841,0,0,3.6,25,14,78,352,250.0,9062
38842,0,0,3.5,45,8,78,1366,300.0,9062
38843,0,0,3.6,13,78,78,2009,400.0,9062
38844,0,0,3.3,11,14,78,2646,150.0,9062
38845,1,0,3.3,4,79,78,2484,400.0,9062
38846,0,0,2.9,11,71,78,2547,250.0,9062
38847,0,0,3.2,4,71,78,403,300.0,9062
38848,0,0,3.4,11,78,78,2455,300.0,9062
38849,0,0,3.2,11,78,78,403,200.0,9062
38850,0,0,0.0,0,79,78,2455,200.0,9062
38851,0,0,3.4,8,8,78,1818,450.0,9062
38852,0,0,0.0,0,71,78,1295,150.0,9062
38853,0,0,3.2,9,78,78,2553,350.0,9062
38854,0,0,0.0,0,78,78,2553,300.0,9062
38855,0,0,3.1,6,78,78,461,250.0,9062
38856,0,0,3.4,7,70,78,2471,500.0,9062
38857,0,0,0.0,0,78,78,2578,200.0,9062
38858,0,0,3.6,14,79,78,2455,250.0,9062
38859,0,0,0.0,0,8,78,874,400.0,9062
38860,0,0,3.4,5,71,78,2455,200.0,9062
38861,0,0,3.7,11,79,78,2455,200.0,9062
38862,0,0,3.5,8,8,78,1664,400.0,9062
38863,0,0,3.7,18,78,78,2638,250.0,9062
38864,0,0,3.8,38,14,78,833,300.0,9062
38865,0,0,0.0,0,78,78,2455,100.0,9062
38866,1,0,3.5,121,8,78,1377,300.0,2208
38867,1,0,3.3,6,12,78,2313,500.0,5574
38868,0,0,0.0,0,14,78,1818,300.0,9062
38869,0,0,3.8,41,70,78,343,100.0,9062
38870,0,0,3.6,15,52,78,1818,350.0,9062
38871,0,0,3.2,5,79,78,2553,150.0,9062
38872,0,0,3.2,9,79,78,1818,200.0,9062
38873,0,0,0.0,0,14,78,814,500.0,9062
38874,0,0,0.0,0,14,78,814,400.0,9062
38875,0,0,3.5,10,81,78,401,250.0,9062
38876,0,0,0.0,0,71,78,1254,100.0,9062
38877,0,0,0.0,0,71,78,1264,200.0,9062
38878,0,0,3.0,10,8,53,2553,200.0,9062
38879,0,0,0.0,0,78,78,2512,150.0,9062
38880,0,0,0.0,0,78,78,2573,100.0,9062
38881,0,0,0.0,0,78,78,507,200.0,9062
38882,1,0,0.0,0,8,78,2484,200.0,9062
38883,0,0,0.0,0,71,78,2455,300.0,9062
38884,0,0,0.0,0,71,78,403,150.0,9062
38885,0,0,0.0,0,78,78,2455,150.0,9062
38886,0,0,3.1,6,79,78,403,300.0,9062
38887,0,0,3.1,5,8,78,814,200.0,9062
38888,1,0,3.6,26,70,78,905,300.0,9062
38889,0,0,0.0,0,8,53,2600,400.0,9062
38890,1,0,2.9,25,70,78,356,250.0,9062
38891,0,0,0.0,0,79,78,863,250.0,9062
38892,1,0,3.8,113,70,40,1078,500.0,9062
38893,0,0,3.5,14,14,78,2455,200.0,9062
38894,1,0,3.1,28,8,53,2364,250.0,9062
38895,0,0,3.2,7,14,78,2455,100.0,9062
38896,0,0,3.2,4,79,78,1973,400.0,9062
38897,0,0,0.0,0,71,78,2455,250.0,9062
38898,0,0,0.0,0,8,53,2495,250.0,9062
38899,1,1,4.7,4811,15,75,2295,1300.0,9062
38900,0,1,4.3,165,83,49,22,2800.0,9062
38901,0,1,4.4,751,86,50,1818,3000.0,9062
38902,0,1,4.2,144,83,49,1543,2500.0,9062
38903,0,1,4.4,1081,83,27,2068,1600.0,9062
38904,0,1,4.4,2275,86,27,27,1100.0,9062
38905,1,1,4.1,629,15,27,62,1100.0,4615
38906,0,1,4.1,309,75,49,2057,4100.0,9062
38907,1,1,4.5,1636,15,27,1566,1300.0,1601
38908,0,1,4.4,374,86,61,1389,3000.0,9062
38909,1,0,3.9,119,83,27,805,600.0,1161
38910,0,0,3.9,628,75,36,1389,2000.0,9062
38911,0,1,4.2,344,86,50,820,2000.0,9062
38912,1,1,4.2,984,83,28,1431,1000.0,5264
38913,1,0,4.0,1103,83,27,1649,1300.0,3869
38914,0,0,4.0,31,86,23,698,1100.0,9062
38915,1,0,4.3,657,15,23,696,750.0,8970
38916,0,1,4.3,429,86,50,2104,3400.0,9062
38917,0,0,4.3,164,83,19,785,750.0,9062
38918,1,0,4.2,860,83,27,2681,1800.0,8058
38919,0,1,4.1,81,83,49,1573,3000.0,9062
38920,0,1,4.1,327,15,60,2168,1300.0,9062
38921,1,1,4.2,176,13,27,2022,700.0,6547
38922,1,0,4.2,136,15,27,238,1500.0,3320
38923,1,1,4.2,476,15,27,2003,1700.0,2314
38924,1,0,4.1,159,86,19,733,300.0,709
38925,0,1,3.8,48,83,27,1252,2000.0,9062
38926,1,0,4.1,398,15,27,855,600.0,7370
38927,1,1,4.1,770,83,28,40,1200.0,9062
38928,0,1,4.2,171,86,49,1571,2300.0,9062
38929,1,1,4.3,864,15,29,1052,1000.0,3890
38930,1,0,4.2,744,15,19,670,750.0,9062
38931,0,1,3.7,54,83,49,1818,3000.0,9062
38932,1,0,4.3,909,83,27,1571,2000.0,7416
38933,1,1,4.0,457,15,27,979,1000.0,9062
38934,0,0,4.2,302,54,27,2441,500.0,9062
38935,0,1,4.2,233,86,49,1513,3000.0,9062
38936,0,0,4.1,493,86,73,1420,1300.0,9062
38937,1,0,4.0,177,83,27,404,750.0,9062
38938,1,1,4.0,379,15,27,1957,850.0,9062
38939,0,0,4.2,212,54,78,57,450.0,9062
38940,1,0,3.7,160,15,27,979,700.0,9062
38941,0,0,4.2,116,83,29,1680,1000.0,9062
38942,1,0,3.3,204,15,27,821,600.0,9062
